# no y_p (polarization efficiency) factor has been applied here
# the best-fit y_p = 1.005842680
# this should be applied to TE and to EE (squared) for any comparison to ACT data
# columns (all units are uK^2):
# [ell]   [D_ell^TT]      [D_ell^TE]    [D_ell^EE]
2.136000000000000000e+03 1.865523122541396503e+02 -4.363370145106295617e+00 5.122447253058021843e+00
2.137000000000000000e+03 1.858374111742117520e+02 -4.294537948191807786e+00 5.134274635866106884e+00
2.138000000000000000e+03 1.851217323474903935e+02 -4.227643076201565542e+00 5.146435324690843416e+00
2.139000000000000000e+03 1.844054067540075437e+02 -4.162687119069736319e+00 5.158918002837603822e+00
2.140000000000000000e+03 1.836885658616966737e+02 -4.099671656725140778e+00 5.171711308749538993e+00
2.141000000000000000e+03 1.829713416269600259e+02 -4.038598259073196139e+00 5.184803835954197915e+00
2.142000000000000000e+03 1.822538664952361671e+02 -3.979468485977892822e+00 5.198184133010132157e+00
2.143000000000000000e+03 1.815362734015676551e+02 -3.922283887243743106e+00 5.211840703453527901e+00
2.144000000000000000e+03 1.808186957711683931e+02 -3.867046002597751553e+00 5.225762005744809535e+00
2.145000000000000000e+03 1.801012675199911541e+02 -3.813756361671363670e+00 5.239936453215262802e+00
2.146000000000000000e+03 1.793841230552952482e+02 -3.762416483982435444e+00 5.254352414013655270e+00
2.147000000000000000e+03 1.786673972762136486e+02 -3.713027878917188662e+00 5.268998211052830172e+00
2.148000000000000000e+03 1.779512255743211142e+02 -3.665592045712176894e+00 5.283862121956359736e+00
2.149000000000000000e+03 1.772357438342010312e+02 -3.620110473436236820e+00 5.298932379005129256e+00
2.150000000000000000e+03 1.765210884340133930e+02 -3.576584640972456874e+00 5.314197169083968220e+00
2.151000000000000000e+03 1.758073962460620407e+02 -3.535016017000133015e+00 5.329644633628263684e+00
2.152000000000000000e+03 1.750948046373623583e+02 -3.495406059976727597e+00 5.345262868570575421e+00
2.153000000000000000e+03 1.743834514702088825e+02 -3.457756218119839797e+00 5.361039924287262615e+00
2.154000000000000000e+03 1.736734751027421453e+02 -3.422067929389148944e+00 5.376963805545075914e+00
2.155000000000000000e+03 1.729650143895171368e+02 -3.388342621468389382e+00 5.393022471447803667e+00
2.156000000000000000e+03 1.722582086820700624e+02 -3.356581711747304464e+00 5.409203835382863090e+00
2.157000000000000000e+03 1.715531978294863222e+02 -3.326786607303608978e+00 5.425495764967936729e+00
2.158000000000000000e+03 1.708501221789676663e+02 -3.298958704884944471e+00 5.441886081997570734e+00
2.159000000000000000e+03 1.701491225764001172e+02 -3.273099390890851002e+00 5.458362562389810435e+00
2.160000000000000000e+03 1.694503403669208410e+02 -3.249210041354709588e+00 5.474912936132794172e+00
2.161000000000000000e+03 1.687539173954864395e+02 -3.227292021925721510e+00 5.491524887231391538e+00
2.162000000000000000e+03 1.680599960074397643e+02 -3.207346687850852973e+00 5.508186053653802539e+00
2.163000000000000000e+03 1.673687190490778960e+02 -3.189375383956806420e+00 5.524884027278188725e+00
2.164000000000000000e+03 1.666802298682195556e+02 -3.173379444631978075e+00 5.541606353839275023e+00
2.165000000000000000e+03 1.659946602725786704e+02 -3.159356280204691725e+00 5.558341162796137880e+00
2.166000000000000000e+03 1.653120943147564219e+02 -3.147287607191311398e+00 5.575079061697594263e+00
2.167000000000000000e+03 1.646326042635080853e+02 -3.137151138429541408e+00 5.591811254519384988e+00
2.168000000000000000e+03 1.639562626239629424e+02 -3.128924489338293924e+00 5.608528912868772309e+00
2.169000000000000000e+03 1.632831421378836296e+02 -3.122585177799503509e+00 5.625223175947282606e+00
2.170000000000000000e+03 1.626133157839253727e+02 -3.118110624039933665e+00 5.641885150513429537e+00
2.171000000000000000e+03 1.619468567778953059e+02 -3.115478150512993150e+00 5.658505910845462950e+00
2.172000000000000000e+03 1.612838385730118489e+02 -3.114664981780546071e+00 5.675076498704098249e+00
2.173000000000000000e+03 1.606243348601641685e+02 -3.115648244394726429e+00 5.691587923295245766e+00
2.174000000000000000e+03 1.599684195681714698e+02 -3.118404966779749543e+00 5.708031161232762329e+00
2.175000000000000000e+03 1.593161668640422306e+02 -3.122912079113723038e+00 5.724397156501176198e+00
2.176000000000000000e+03 1.586676511532337486e+02 -3.129146413210463606e+00 5.740676820418422643e+00
2.177000000000000000e+03 1.580229470799114893e+02 -3.137084702401303993e+00 5.756861031598583978e+00
2.178000000000000000e+03 1.573821295272079794e+02 -3.146703581416906648e+00 5.772940635914621588e+00
2.179000000000000000e+03 1.567452736174830079e+02 -3.157979586269081818e+00 5.788906446461118627e+00
2.180000000000000000e+03 1.561124547125822062e+02 -3.170889154132590537e+00 5.804749243517007606e+00
2.181000000000000000e+03 1.554837484140968229e+02 -3.185408623226966718e+00 5.820459774508309536e+00
2.182000000000000000e+03 1.548592305636228446e+02 -3.201514232698318807e+00 5.836028753970871286e+00
2.183000000000000000e+03 1.542389772430205710e+02 -3.219182122501154986e+00 5.851446863513100283e+00
2.184000000000000000e+03 1.536230647746738214e+02 -3.238388333280182607e+00 5.866704751778699212e+00
2.185000000000000000e+03 1.530115697217492539e+02 -3.259108806252131174e+00 5.881793034409405152e+00
2.186000000000000000e+03 1.524045688884558274e+02 -3.281319383087558883e+00 5.896702294007719836e+00
2.187000000000000000e+03 1.518021393203041782e+02 -3.304995805792665386e+00 5.911423080099652339e+00
2.188000000000000000e+03 1.512043583043657691e+02 -3.330113716591105000e+00 5.925945909097446673e+00
2.189000000000000000e+03 1.506113033695325214e+02 -3.356648657805802571e+00 5.940261264262328034e+00
2.190000000000000000e+03 1.500230522867758225e+02 -3.384576071740757808e+00 5.954359595667226834e+00
2.191000000000000000e+03 1.494396830694063851e+02 -3.413871300562867805e+00 5.968231320159530284e+00
2.192000000000000000e+03 1.488612739733329988e+02 -3.444509586183729155e+00 5.981866821323795769e+00
2.193000000000000000e+03 1.482879034973224179e+02 -3.476466070141459586e+00 5.995256449444512192e+00
2.194000000000000000e+03 1.477196503832581413e+02 -3.509715793482501844e+00 6.008390521468809808e+00
2.195000000000000000e+03 1.471565936164005564e+02 -3.544233696643444453e+00 6.021259320969225115e+00
2.196000000000000000e+03 1.465988124256454910e+02 -3.579994619332827810e+00 6.033853098106408908e+00
2.197000000000000000e+03 1.460463862837840452e+02 -3.616973300412959613e+00 6.046162069591878740e+00
2.198000000000000000e+03 1.454993949077617117e+02 -3.655144377781725851e+00 6.058176418650748296e+00
2.199000000000000000e+03 1.449579182589379798e+02 -3.694482388254402672e+00 6.069886294984471853e+00
2.200000000000000000e+03 1.444220365433454560e+02 -3.734961767445474479e+00 6.081281814733562996e+00
2.201000000000000000e+03 1.438918302119492409e+02 -3.776556849650435144e+00 6.092353060440350632e+00
2.202000000000000000e+03 1.433673799609063906e+02 -3.819241867727613648e+00 6.103090081011697698e+00
2.203000000000000000e+03 1.428487667318252363e+02 -3.862990952979974413e+00 6.113482891681750075e+00
2.204000000000000000e+03 1.423360570066936361e+02 -3.907777524950018844e+00 6.123522720112966944e+00
2.205000000000000000e+03 1.418292585853915853e+02 -3.953572456611895269e+00 6.133205753820150541e+00
2.206000000000000000e+03 1.413283645149609526e+02 -4.000345896756538622e+00 6.142529417563264538e+00
2.207000000000000000e+03 1.408333677681627307e+02 -4.048067878838851108e+00 6.151491129462707264e+00
2.208000000000000000e+03 1.403442612433731824e+02 -4.096708320844458129e+00 6.160088300992804022e+00
2.209000000000000000e+03 1.398610377644800735e+02 -4.146237025156450429e+00 6.168318336975327831e+00
2.210000000000000000e+03 1.393836900807788766e+02 -4.196623678422133352e+00 6.176178635572983744e+00
2.211000000000000000e+03 1.389122108668691169e+02 -4.247837851419773436e+00 6.183666588282936694e+00
2.212000000000000000e+03 1.384465927225505766e+02 -4.299848998925351218e+00 6.190779579930300258e+00
2.213000000000000000e+03 1.379868281727194699e+02 -4.352626459579303386e+00 6.197514988661660063e+00
2.214000000000000000e+03 1.375329096672648177e+02 -4.406139455753274703e+00 6.203870185938558990e+00
2.215000000000000000e+03 1.370848295809644810e+02 -4.460357093416859264e+00 6.209842536531017032e+00
2.216000000000000000e+03 1.366425802133817342e+02 -4.515248362004363081e+00 6.215429398511039594e+00
2.217000000000000000e+03 1.362061537887611848e+02 -4.570782134281535569e+00 6.220628123246107144e+00
2.218000000000000000e+03 1.357755424559252617e+02 -4.626927166212326803e+00 6.225436055392701284e+00
2.219000000000000000e+03 1.353507382881701631e+02 -4.683652096825630551e+00 6.229850532889791737e+00
2.220000000000000000e+03 1.349317332831625436e+02 -4.740925448082042415e+00 6.233868886952356192e+00
2.221000000000000000e+03 1.345185193628353204e+02 -4.798715624740592212e+00 6.237488442064879735e+00
2.222000000000000000e+03 1.341110883732841614e+02 -4.856990914225504774e+00 6.240706515974863144e+00
2.223000000000000000e+03 1.337094320846636890e+02 -4.915719486492938550e+00 6.243520419686324097e+00
2.224000000000000000e+03 1.333135421910836556e+02 -4.974869393897745518e+00 6.245927457453310794e+00
2.225000000000000000e+03 1.329234103105053180e+02 -5.034408571060207116e+00 6.247924926773400500e+00
2.226000000000000000e+03 1.325390279846374995e+02 -5.094304834732786169e+00 6.249510118381207846e+00
2.227000000000000000e+03 1.321603866788330492e+02 -5.154525883666879693e+00 6.250680316241892243e+00
2.228000000000000000e+03 1.317874777819849896e+02 -5.215039298479557495e+00 6.251432797544665299e+00
2.229000000000000000e+03 1.314202926064226347e+02 -5.275812541520320309e+00 6.251764832696287577e+00
2.230000000000000000e+03 1.310588223878079077e+02 -5.336812956737837510e+00 6.251673685314584006e+00
2.231000000000000000e+03 1.307030582850318865e+02 -5.398007769546711465e+00 6.251156612221952180e+00
2.232000000000000000e+03 1.303529913801104954e+02 -5.459364086694200147e+00 6.250210863438850240e+00
2.233000000000000000e+03 1.300086126780813061e+02 -5.520848896126989480e+00 6.248833682177325599e+00
2.234000000000000000e+03 1.296699131068992585e+02 -5.582429066857925726e+00 6.247022304834502826e+00
2.235000000000000000e+03 1.293368835173333480e+02 -5.644071348832774504e+00 6.244773960986102601e+00
2.236000000000000000e+03 1.290095146828626866e+02 -5.705742372796957618e+00 6.242085873379938477e+00
2.237000000000000000e+03 1.286877972995726509e+02 -5.767408650162312078e+00 6.238955257929428733e+00
2.238000000000000000e+03 1.283717219860512841e+02 -5.829036572873830480e+00 6.235379323707094912e+00
2.239000000000000000e+03 1.280612792832854723e+02 -5.890592413276408479e+00 6.231355272938074563e+00
2.240000000000000000e+03 1.277564596545572329e+02 -5.952042323981597605e+00 6.226880300993627770e+00
2.241000000000000000e+03 1.274572534853398764e+02 -6.013352337734352737e+00 6.221951596384631245e+00
2.242000000000000000e+03 1.271636510831942957e+02 -6.074488367279776035e+00 6.216566340755105280e+00
2.243000000000000000e+03 1.268756335154522077e+02 -6.135418533027438670e+00 6.210722802705356926e+00
2.244000000000000000e+03 1.265931450571161179e+02 -6.196120162915728535e+00 6.204423627077112258e+00
2.245000000000000000e+03 1.263161205629221797e+02 -6.256572837969410550e+00 6.197672567124342891e+00
2.246000000000000000e+03 1.260444946129026675e+02 -6.316756068572739302e+00 6.190473392652538820e+00
2.247000000000000000e+03 1.257782015120640011e+02 -6.376649294391725675e+00 6.182829890038298082e+00
2.248000000000000000e+03 1.255171752900643583e+02 -6.436231884296367056e+00 6.174745862248912864e+00
2.249000000000000000e+03 1.252613497008915289e+02 -6.495483136282891756e+00 6.166225128861940519e+00
2.250000000000000000e+03 1.250106582225407550e+02 -6.554382277396014977e+00 6.157271526084799440e+00
2.251000000000000000e+03 1.247650340566925138e+02 -6.612908463651173463e+00 6.147888906774349849e+00
2.252000000000000000e+03 1.245244101283903575e+02 -6.671040779956777023e+00 6.138081140456481677e+00
2.253000000000000000e+03 1.242887190857186113e+02 -6.728758240036455618e+00 6.127852113345688245e+00
2.254000000000000000e+03 1.240578932994803978e+02 -6.786039786351302894e+00 6.117205728364660366e+00
2.255000000000000000e+03 1.238318648628751646e+02 -6.842864290022119711e+00 6.106145905163867127e+00
2.256000000000000000e+03 1.236105655911766519e+02 -6.899210550751655013e+00 6.094676580141139333e+00
2.257000000000000000e+03 1.233939270214107751e+02 -6.955057296746876005e+00 6.082801706461259172e+00
2.258000000000000000e+03 1.231818804120332373e+02 -7.010383184641171717e+00 6.070525254075524124e+00
2.259000000000000000e+03 1.229743567426074833e+02 -7.065166799416643606e+00 6.057851209741367704e+00
2.260000000000000000e+03 1.227712867134823682e+02 -7.119386654326315345e+00 6.044783577041906497e+00
2.261000000000000000e+03 1.225726007454701119e+02 -7.173021190816400328e+00 6.031326376405540479e+00
2.262000000000000000e+03 1.223782289795241240e+02 -7.226048778448538989e+00 6.017483645125550673e+00
2.263000000000000000e+03 1.221881012764165888e+02 -7.278447714822042336e+00 6.003259437379651509e+00
2.264000000000000000e+03 1.220021472164164607e+02 -7.330196225496143470e+00 5.988657824249603578e+00
2.265000000000000000e+03 1.218202960989671908e+02 -7.381272463912241122e+00 5.973682893740781097e+00
2.266000000000000000e+03 1.216424769423646239e+02 -7.431654511316138745e+00 5.958338750801767780e+00
2.267000000000000000e+03 1.214686184834346960e+02 -7.481320376680303141e+00 5.942629517343926970e+00
2.268000000000000000e+03 1.212986491772113311e+02 -7.530247996626095563e+00 5.926559332261001956e+00
2.269000000000000000e+03 1.211324971966141533e+02 -7.578415235346033008e+00 5.910132351448684318e+00
2.270000000000000000e+03 1.209700904321263693e+02 -7.625799884526014871e+00 5.893352747824210702e+00
2.271000000000000000e+03 1.208113564914724662e+02 -7.672379663267586025e+00 5.876224711345937379e+00
2.272000000000000000e+03 1.206562226992963076e+02 -7.718132218010170575e+00 5.858752449032932574e+00
2.273000000000000000e+03 1.205046160968384896e+02 -7.763035122453327830e+00 5.840940184984554584e+00
2.274000000000000000e+03 1.203564634416144941e+02 -7.807065877478983396e+00 5.822792160400035222e+00
2.275000000000000000e+03 1.202116912070924570e+02 -7.850201911073696692e+00 5.804312633598076587e+00
2.276000000000000000e+03 1.200702255823707958e+02 -7.892420578250875174e+00 5.785505880036410531e+00
2.277000000000000000e+03 1.199319924718561765e+02 -7.933699160973055164e+00 5.766376192331408745e+00
2.278000000000000000e+03 1.197969174949412690e+02 -7.974014868074120521e+00 5.746927880277652001e+00
2.279000000000000000e+03 1.196649259856825296e+02 -8.013344835181561265e+00 5.727165270867518032e+00
2.280000000000000000e+03 1.195359429924780699e+02 -8.051666124638714450e+00 5.707092708310763207e+00
2.281000000000000000e+03 1.194098932777453967e+02 -8.088955725427013022e+00 5.686714554054112192e+00
2.282000000000000000e+03 1.192867012079590694e+02 -8.125194005424599908e+00 5.666035597002202273e+00
2.283000000000000000e+03 1.191662904236390830e+02 -8.160375092543388220e+00 5.645062287017344360e+00
2.284000000000000000e+03 1.190485841666030780e+02 -8.194496560037917376e+00 5.623801509372412966e+00
2.285000000000000000e+03 1.189335053890894471e+02 -8.227555980218198783e+00 5.602260175297062439e+00
2.286000000000000000e+03 1.188209767534329302e+02 -8.259550924451483311e+00 5.580445222006755301e+00
2.287000000000000000e+03 1.187109206317396257e+02 -8.290478963164014559e+00 5.558363612731798575e+00
2.288000000000000000e+03 1.186032591055624721e+02 -8.320337665842803432e+00 5.536022336746377448e+00
2.289000000000000000e+03 1.184979139655764868e+02 -8.349124601037397397e+00 5.513428409397585384e+00
2.290000000000000000e+03 1.183948067112538496e+02 -8.376837336361621311e+00 5.490588872134451570e+00
2.291000000000000000e+03 1.182938585505394684e+02 -8.403473438495383974e+00 5.467510792536987907e+00
2.292000000000000000e+03 1.181949903995262048e+02 -8.429030473186395866e+00 5.444201264345204017e+00
2.293000000000000000e+03 1.180981228821298998e+02 -8.453506005251973932e+00 5.420667407488152456e+00
2.294000000000000000e+03 1.180031763297649690e+02 -8.476897598580780624e+00 5.396916368112955276e+00
2.295000000000000000e+03 1.179100707810195416e+02 -8.499202816134594940e+00 5.372955318613836795e+00
2.296000000000000000e+03 1.178187259813306724e+02 -8.520419219950088774e+00 5.348791457661160820e+00
2.297000000000000000e+03 1.177290613826598218e+02 -8.540544371140574853e+00 5.324432010230453649e+00
2.298000000000000000e+03 1.176409961431679392e+02 -8.559575829897793753e+00 5.299884227631448397e+00
2.299000000000000000e+03 1.175544491268909013e+02 -8.577511155493644068e+00 5.275155387537109775e+00
2.300000000000000000e+03 1.174693389034145952e+02 -8.594347906281990745e+00 5.250252794012665092e+00
2.301000000000000000e+03 1.173855837475504273e+02 -8.610083639700386371e+00 5.225183777544644137e+00
2.302000000000000000e+03 1.173031016390104071e+02 -8.624715912271875951e+00 5.199955695069901296e+00
2.303000000000000000e+03 1.172218102620825988e+02 -8.638242279606730634e+00 5.174575930004663427e+00
2.304000000000000000e+03 1.171416270053063045e+02 -8.650660296404229399e+00 5.149051892273544873e+00
2.305000000000000000e+03 1.170624689611472888e+02 -8.661967516454424754e+00 5.123391018338591785e+00
2.306000000000000000e+03 1.169842529256732462e+02 -8.672161492639895997e+00 5.097600771228311345e+00
2.307000000000000000e+03 1.169068953982288264e+02 -8.681239776937518471e+00 5.071688640566700101e+00
2.308000000000000000e+03 1.168303125811111585e+02 -8.689199920420241696e+00 5.045662142602284739e+00
2.309000000000000000e+03 1.167544203792450617e+02 -8.696039473258833752e+00 5.019528820237148636e+00
2.310000000000000000e+03 1.166791343998581851e+02 -8.701755984723662962e+00 4.993296243055963757e+00
2.311000000000000000e+03 1.166043699521564321e+02 -8.706347003186449385e+00 4.966972007355023422e+00
2.312000000000000000e+03 1.165300420469991707e+02 -8.709810076122039391e+00 4.940563736171283971e+00
2.313000000000000000e+03 1.164560653965746724e+02 -8.712142750110167810e+00 4.914079079311382436e+00
2.314000000000000000e+03 1.163823544140751807e+02 -8.713342570837221857e+00 4.887525713380679093e+00
2.315000000000000000e+03 1.163088232133722641e+02 -8.713407083098010375e+00 4.860911341812285791e+00
2.316000000000000000e+03 1.162353856086921127e+02 -8.712333830797513556e+00 4.834243694896101395e+00
2.317000000000000000e+03 1.161619551142908904e+02 -8.710120356952677056e+00 4.807530529807843678e+00
2.318000000000000000e+03 1.160884449441298756e+02 -8.706764203694140392e+00 4.780779630638074096e+00
2.319000000000000000e+03 1.160147680115507995e+02 -8.702262912268031059e+00 4.753998808421245670e+00
2.320000000000000000e+03 1.159408369289512137e+02 -8.696614023037723129e+00 4.727195901164718883e+00
2.321000000000000000e+03 1.158665709905047976e+02 -8.689817608537053317e+00 4.700378428599400138e+00
2.322000000000000000e+03 1.157919171691103912e+02 -8.681883890088293754e+00 4.673552553993333802e+00
2.323000000000000000e+03 1.157168292512436096e+02 -8.672825669233020562e+00 4.646724115847148617e+00
2.324000000000000000e+03 1.156412608657690129e+02 -8.662655799101468546e+00 4.619898972599138176e+00
2.325000000000000000e+03 1.155651654837711533e+02 -8.651387184470674896e+00 4.593083002646614510e+00
2.326000000000000000e+03 1.154884964183852105e+02 -8.639032781822656659e+00 4.566282104367242134e+00
2.327000000000000000e+03 1.154112068246277403e+02 -8.625605599402577539e+00 4.539502196140392520e+00
2.328000000000000000e+03 1.153332496992273803e+02 -8.611118697276905820e+00 4.512749216368479033e+00
2.329000000000000000e+03 1.152545778804557699e+02 -8.595585187391588278e+00 4.486029123498307847e+00
2.330000000000000000e+03 1.151751440479582556e+02 -8.579018233630213430e+00 4.459347896042421766e+00
2.331000000000000000e+03 1.150949007225845691e+02 -8.561431051872176567e+00 4.432711532600443149e+00
2.332000000000000000e+03 1.150138002662196754e+02 -8.542836910050848331e+00 4.406126051880414174e+00
2.333000000000000000e+03 1.149317948816146355e+02 -8.523249128211739745e+00 4.379597492720154861e+00
2.334000000000000000e+03 1.148488366122170703e+02 -8.502681078570660134e+00 4.353131914108587353e+00
2.335000000000000000e+03 1.147648773420023076e+02 -8.481146185571905249e+00 4.326735395207101931e+00
2.336000000000000000e+03 1.146798687953038183e+02 -8.458657925946395650e+00 4.300414035370883958e+00
2.337000000000000000e+03 1.145937625366442347e+02 -8.435229828769864824e+00 4.274173954170271017e+00
2.338000000000000000e+03 1.145065099705659435e+02 -8.410875475521011779e+00 4.248021291412086953e+00
2.339000000000000000e+03 1.144180623414618481e+02 -8.385608500139673183e+00 4.221962207160992797e+00
2.340000000000000000e+03 1.143283707334063735e+02 -8.359442589084988384e+00 4.196002881760831471e+00
2.341000000000000000e+03 1.142373860699859449e+02 -8.332391481393564447e+00 4.170149515855968936e+00
2.342000000000000000e+03 1.141450591141298219e+02 -8.304468968737648282e+00 4.144408330412640673e+00
2.343000000000000000e+03 1.140513404679410030e+02 -8.275688895483279239e+00 4.118785566740297277e+00
2.344000000000000000e+03 1.139561805725268471e+02 -8.246065158748464796e+00 4.093287486512943829e+00
2.345000000000000000e+03 1.138595297078299211e+02 -8.215611708461350915e+00 4.067920371790489931e+00
2.346000000000000000e+03 1.137613379924587207e+02 -8.184342547418381741e+00 4.042690525040095295e+00
2.347000000000000000e+03 1.136615553835184897e+02 -8.152271731342459304e+00 4.017604269157503794e+00
2.348000000000000000e+03 1.135601316764417703e+02 -8.119413368941122755e+00 3.992667947488402369e+00
2.349000000000000000e+03 1.134570165048195918e+02 -8.085781621964706289e+00 3.967887923849753751e+00
2.350000000000000000e+03 1.133521593402318643e+02 -8.051390705264507730e+00 3.943270582551148262e+00
2.351000000000000000e+03 1.132455094920782130e+02 -8.016254886850957107e+00 3.918822328416145861e+00
2.352000000000000000e+03 1.131370161074089253e+02 -7.980388487951771914e+00 3.894549586803616403e+00
2.353000000000000000e+03 1.130266281707555294e+02 -7.943805883070141682e+00 3.870458803629094113e+00
2.354000000000000000e+03 1.129142945039615711e+02 -7.906521500042871686e+00 3.846556445386108969e+00
2.355000000000000000e+03 1.127999637660135051e+02 -7.868549820098570180e+00 3.822848999167544282e+00
2.356000000000000000e+03 1.126835844528714432e+02 -7.829905377915802767e+00 3.799342972686972963e+00
2.357000000000000000e+03 1.125651048972996477e+02 -7.790602761681253874e+00 3.776044894300001786e+00
2.358000000000000000e+03 1.124444732686977773e+02 -7.750656613147912211e+00 3.752961313025622747e+00
2.359000000000000000e+03 1.123216375729311807e+02 -7.710081627693211814e+00 3.730098798567549334e+00
2.360000000000000000e+03 1.121965544922237399e+02 -7.668893067424728649e+00 3.707463174739337397e+00
2.361000000000000000e+03 1.120692159651064088e+02 -7.627108303859143845e+00 3.685057214499773082e+00
2.362000000000000000e+03 1.119396227710305141e+02 -7.584745284929872433e+00 3.662882930660272152e+00
2.363000000000000000e+03 1.118077757053006565e+02 -7.541822022877775034e+00 3.640942341187449305e+00
2.364000000000000000e+03 1.116736755790961837e+02 -7.498356594320403801e+00 3.619237469207962299e+00
2.365000000000000000e+03 1.115373232194917534e+02 -7.454367140321171981e+00 3.597770343013330763e+00
2.366000000000000000e+03 1.113987194694791043e+02 -7.409871866458611400e+00 3.576542996064787427e+00
2.367000000000000000e+03 1.112578651879879033e+02 -7.364889042895566895e+00 3.555557466998103600e+00
2.368000000000000000e+03 1.111147612499067492e+02 -7.319437004448408501e+00 3.534815799628423960e+00
2.369000000000000000e+03 1.109694085461047308e+02 -7.273534150656261410e+00 3.514320042955106249e+00
2.370000000000000000e+03 1.108218079834521745e+02 -7.227198945850211054e+00 3.494072251166552956e+00
2.371000000000000000e+03 1.106719604848420602e+02 -7.180449919222519739e+00 3.474074483645044342e+00
2.372000000000000000e+03 1.105198669892109820e+02 -7.133305664895838838e+00 3.454328804971576350e+00
2.373000000000000000e+03 1.103655284515604649e+02 -7.085784841992436967e+00 3.434837284930692736e+00
2.374000000000000000e+03 1.102089458429780251e+02 -7.037906174703401518e+00 3.415601998515324311e+00
2.375000000000000000e+03 1.100501201506582731e+02 -6.989688452357854409e+00 3.396625025931617081e+00
2.376000000000000000e+03 1.098890523779242301e+02 -6.941150529492179366e+00 3.377908452603773704e+00
2.377000000000000000e+03 1.097257435442481892e+02 -6.892311325919222575e+00 3.359454369178881183e+00
2.378000000000000000e+03 1.095601946852732453e+02 -6.843189826797520858e+00 3.341264871531752334e+00
2.379000000000000000e+03 1.093924068528340996e+02 -6.793805082700512088e+00 3.323342060769757911e+00
2.380000000000000000e+03 1.092223811149783756e+02 -6.744176209685738499e+00 3.305688043237659191e+00
2.381000000000000000e+03 1.090501185559877797e+02 -6.694322389364081971e+00 3.288304930522444103e+00
2.382000000000000000e+03 1.088756202763991752e+02 -6.644262868968971780e+00 3.271194839458165582e+00
2.383000000000000000e+03 1.086988873930258137e+02 -6.594016961425590573e+00 3.254359892130771037e+00
2.384000000000000000e+03 1.085199210389783673e+02 -6.543604045420102544e+00 3.237802215882938928e+00
2.385000000000000000e+03 1.083387223636861734e+02 -6.493043565468859413e+00 3.221523943318914451e+00
2.386000000000000000e+03 1.081552925329184234e+02 -6.442355031987628600e+00 3.205527212309344787e+00
2.387000000000000000e+03 1.079696327288051663e+02 -6.391558021360786768e+00 3.189814165996109896e+00
2.388000000000000000e+03 1.077817441498585964e+02 -6.340672176010555994e+00 3.174386952797163985e+00
2.389000000000000000e+03 1.075916280109940715e+02 -6.289717204466211520e+00 3.159247726411362311e+00
2.390000000000000000e+03 1.073992855435514286e+02 -6.238712881433293944e+00 3.144398645823303085e+00
2.391000000000000000e+03 1.072047179953159457e+02 -6.187679047862826742e+00 3.129841875308158716e+00
2.392000000000000000e+03 1.070079266305396573e+02 -6.136635611020532899e+00 3.115579584436507954e+00
2.393000000000000000e+03 1.068089127299623584e+02 -6.085602544556047988e+00 3.101613948079178229e+00
2.394000000000000000e+03 1.066076775908329495e+02 -6.034599888572140358e+00 3.087947146412072463e+00
2.395000000000000000e+03 1.064042225269302691e+02 -5.983647749693916218e+00 3.074581364921007864e+00
2.396000000000000000e+03 1.061985488685846377e+02 -5.932766301138047815e+00 3.061518794406551613e+00
2.397000000000000000e+03 1.059906579626986769e+02 -5.881975782781975859e+00 3.048761630988851223e+00
2.398000000000000000e+03 1.057805511727685968e+02 -5.831296501233136809e+00 3.036312076112474223e+00
2.399000000000000000e+03 1.055682355605397476e+02 -5.780747501623480389e+00 3.024171631092574142e+00
2.400000000000000000e+03 1.053537409688241553e+02 -5.730342573995771183e+00 3.012338976038714922e+00
2.401000000000000000e+03 1.051371030429852880e+02 -5.680094222681407956e+00 3.000812077995299365e+00
2.402000000000000000e+03 1.049183575589105999e+02 -5.630014992403316931e+00 2.989588895214848829e+00
2.403000000000000000e+03 1.046975404231510680e+02 -5.580117468317478568e+00 2.978667377148131123e+00
2.404000000000000000e+03 1.044746876730609699e+02 -5.530414276054469447e+00 2.968045464434301284e+00
2.405000000000000000e+03 1.042498354769370650e+02 -5.480918081760980165e+00 2.957721088891021033e+00
2.406000000000000000e+03 1.040230201341585570e+02 -5.431641592141353669e+00 2.947692173504597779e+00
2.407000000000000000e+03 1.037942780753264458e+02 -5.382597554499120918e+00 2.937956632420114733e+00
2.408000000000000000e+03 1.035636458624031206e+02 -5.333798756778522332e+00 2.928512370931563247e+00
2.409000000000000000e+03 1.033311601888519249e+02 -5.285258027606044351e+00 2.919357285471972485e+00
2.410000000000000000e+03 1.030968578797767776e+02 -5.236988236331954205e+00 2.910489263603541765e+00
2.411000000000000000e+03 1.028607758920616533e+02 -5.189002293071823146e+00 2.901906184007772893e+00
2.412000000000000000e+03 1.026229513145102317e+02 -5.141313148748066553e+00 2.893605916475599837e+00
2.413000000000000000e+03 1.023834213679854628e+02 -5.093933795131467157e+00 2.885586321897522843e+00
2.414000000000000000e+03 1.021422234055489469e+02 -5.046877264882711600e+00 2.877845252253738551e+00
2.415000000000000000e+03 1.018993949126008403e+02 -5.000156631593920764e+00 2.870380550604270109e+00
2.416000000000000000e+03 1.016549735070190792e+02 -4.953785009830180996e+00 2.863190051079102627e+00
2.417000000000000000e+03 1.014089969392991435e+02 -4.907775555171074444e+00 2.856271578868311067e+00
2.418000000000000000e+03 1.011615030926936072e+02 -4.862141464252212053e+00 2.849622950212194361e+00
